playlist_url,year,track_id,track_name,track_popularity,album,artist_id,artist_name,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,0oJMv049q8hEkes9w0L1J4,Imma Be,68,THE E.N.D. (THE ENERGY NEVER DIES),1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,"['dance pop', 'pop', 'pop rap']",78,0.597,0.517,0,-6.963,1,0.366,0.179,0,0.307,0.413,92.035,257560,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,7HacCTm33hZYYN8DXpCYuG,I Like It,67,Euphoria,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,"['dance pop', 'latin pop', 'mexican pop']",75,0.648,0.942,10,-2.881,0,0.0878,0.021,0,0.0594,0.73,129.007,231373,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,0JcKdUGNR7zI4jJDLyYXbi,Stuck Like Glue,67,The Incredible Machine,0hYxQe3AK5jBPCr5MumLHD,Sugarland,"['contemporary country', 'country', 'country dawn', 'country road']",55,0.702,0.795,1,-4.764,1,0.0568,0.329,0,0.0505,0.836,83.961,247587,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,030OCtLMrljNhp8OWHBWW3,Hey Daddy (Daddy's Home),67,Raymond v Raymond (Expanded Edition),23zg3TcAtWQy7J6upgbUnj,USHER,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",77,0.59,0.698,11,-4.262,1,0.0286,0.000176,0,0.107,0.352,95.975,224093,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,7hR5toSPEgwFZ78jfHdANM,Half of My Heart,67,Battle Studies,0hEurMDQu99nJRq8pTxO14,John Mayer,"['neo mellow', 'singer-songwriter']",75,0.681,0.593,5,-9.327,1,0.0251,0.435,0.000117,0.106,0.731,115.058,250373,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,2r6DdaSbkbwoPzuK6NjLPn,Can't Be Tamed,67,Can't Be Tamed,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,['pop'],85,0.63,0.91,11,-2.919,0,0.144,0.0287,0,0.196,0.743,116.98,168213,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,45O0tUN9Bh6LH4eNxQ07AT,Eenie Meenie,67,Eenie Meenie EP,6S0dmVVn4udvppDhZIWxCr,Sean Kingston,"['dance pop', 'miami hip hop', 'pop']",68,0.734,0.639,1,-3.241,1,0.0316,0.0348,0,0.102,0.836,121.212,201653,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,37dYAkMa4lzRCH6kDbMT1L,We No Speak Americano (Edit),66,We No Speak Americano,4KkHjCe8ouh8C2P9LPoD4F,Yolanda Be Cool,"['australian dance', 'australian house', 'bass house']",51,0.902,0.805,6,-5.003,1,0.0468,0.0748,0.0823,0.0914,0.745,124.985,157438,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,7AqISujIaWcY3h5zrOqt5v,Forget You,66,The Lady Killer,5nLYd9ST4Cnwy6NHaCxbj8,CeeLo Green,['atl hip hop'],63,0.696,0.875,0,-3.682,1,0.0649,0.134,0,0.159,0.772,127.39,222733,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,1hBM2D1ULT3aeKuddSwPsK,STARSTRUKK (feat. Katy Perry),66,WANT (Deluxe),0FWzNDaEu9jdgcYTbcOa4F,3OH!3,"['dance pop', 'electropowerpop', 'pop punk', 'pop rap', 'post-teen pop']",60,0.607,0.805,11,-5.579,0,0.0608,0.00175,0,0.231,0.232,139.894,202667,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,0dBW6ZsW8skfvoRfgeerBF,Mine,66,Speak Now,06HL4z0CvFAxyc27GXpf02,Taylor Swift,['pop'],100,0.624,0.757,7,-2.94,1,0.0296,0.00265,1.87E-06,0.189,0.658,121.07,230707,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,07WEDHF2YwVgYuBugi2ECO,Kickstarts,65,Won't Go Quietly,6Vh6UDWfu9PUSXSzAaB3CW,Example,"['hip house', 'uk dance']",56,0.61,0.836,5,-4.455,1,0.0573,0.00374,0,0.358,0.657,126.056,181827,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,4gs07VlJST4bdxGbBsXVue,Heartbreak Warfare,66,Battle Studies,0hEurMDQu99nJRq8pTxO14,John Mayer,"['neo mellow', 'singer-songwriter']",75,0.624,0.554,2,-8.113,1,0.0225,0.191,0.00131,0.299,0.311,97.031,269720,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,3uIGef7OSXkFdqxjFWn2o6,Gold Dust - Radio Edit,65,Gold Dust,6r20qOqY7qDWI0PPTxVMlC,DJ Fresh,"['dancefloor dnb', 'drum and bass', 'uk dance']",55,0.451,0.948,0,-0.74,1,0.147,0.255,0,0.392,0.295,176.985,192447,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,2fQ6sBFWaLv2Gxos4igHLy,Say Aah (feat. Fabolous),65,Ready (Deluxe),2iojnBLj0qIMiKPvVhLnsH,Trey Songz,"['dance pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",67,0.724,0.87,1,-3.614,0,0.113,0.00453,0,0.833,0.81,93.01,207547,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,1WtTLtofvcjQM3sXSMkDdX,How Low,65,Battle Of The Sexes (Deluxe),3ipn9JLAPI5GUEo4y4jcoi,Ludacris,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",74,0.785,0.498,1,-6.977,1,0.0533,0.00248,1.23E-06,0.224,0.418,143.96,201587,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,2rDwdvBma1O1eLzo29p2cr,Whataya Want from Me,64,For Your Entertainment,6prmLEyn4LfHlD9NnXWlf7,Adam Lambert,"['dance pop', 'idol', 'pop', 'post-teen pop']",59,0.44,0.683,11,-4.732,0,0.0489,0.00706,0,0.0593,0.445,185.948,227320,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,5BoIP8Eha5hwmRVURkC2Us,In My Head,64,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"['dance pop', 'pop']",77,0.762,0.748,0,-4.15,0,0.033,0.0266,0,0.348,0.851,110.009,199027,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,17tDv8WA8IhqE8qzuQn707,My First Kiss (feat. Ke$ha),64,Streets Of Gold,0FWzNDaEu9jdgcYTbcOa4F,3OH!3,"['dance pop', 'electropowerpop', 'pop punk', 'pop rap', 'post-teen pop']",60,0.682,0.889,0,-4.166,1,0.0804,0.00564,0,0.36,0.827,138.021,192440,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,6KBYk8OFtod7brGuZ3Y67q,Misery,64,Hands All Over (Deluxe),04gDigrS5kc9YWfZHwBETP,Maroon 5,['pop'],83,0.704,0.81,4,-4.874,0,0.0425,0.000315,0,0.216,0.726,102.98,216200,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,41KPpw0EZCytxNkmEMJVgr,One - Radio Edit,63,One (Your Name),1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,"['edm', 'pop dance', 'progressive electro house']",74,0.802,0.781,0,-6.564,1,0.0368,0.0075,0.825,0.147,0.622,125.026,169920,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,1yK9LISg5uBOOW5bT2Wm0i,Try Sleeping with a Broken Heart,63,The Element Of Freedom,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,"['neo soul', 'pop', 'r&b']",75,0.496,0.821,5,-5.155,1,0.112,0.158,0.246,0.13,0.549,110.977,249013,5
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,3VA8T3rNy5V24AXxNK5u9E,King of Anything,63,Kaleidoscope Heart,2Sqr0DXoaYABbjBo9HaMkM,Sara Bareilles,"['acoustic pop', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']",63,0.676,0.762,1,-4.172,1,0.0351,0.461,0,0.0574,0.81,119.003,207493,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,09ZcYBGFX16X8GMDrvqQwt,For the First Time,62,Science & Faith,3AQRLZ9PuTAozP28Skbq8V,The Script,"['celtic rock', 'pop']",71,0.396,0.629,9,-4.78,1,0.0287,0.0328,0,0.183,0.358,173.794,252853,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,7g13jf3zqlP5S68Voo5v9m,Dancing On My Own - Radio Edit,62,Body Talk,6UE7nl9mha6s8z0wFQFIZ2,Robyn,"['dance pop', 'electropop', 'neo-synthpop', 'scandipop', 'swedish electropop', 'swedish pop']",58,0.573,0.926,6,-6.045,1,0.0342,0.00202,0.0117,0.127,0.219,117.047,278080,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,6GgPsuz0HEO0nrO2T0QhDv,No Hands (feat. Roscoe Dash & Wale),61,No Hands (feat. Roscoe Dash & Wale),6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,"['atl hip hop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",64,0.76,0.595,1,-6.366,1,0.0391,0.00544,0,0.241,0.361,131.497,263773,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,0zREtnLmVnt8KUJZZbSdla,Wavin' Flag,61,Troubadour,7pGyQZx9thVa8GxMBeXscB,K'NAAN,['reggae fusion'],59,0.625,0.699,0,-6.416,1,0.0729,0.13,0,0.238,0.717,75.974,220520,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,454h9zAIuTe1eJyw9iTnj4,Man Down,61,Loud,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",87,0.479,0.906,0,-4.03,0,0.188,0.0406,0,0.051,0.536,155.887,266987,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,2Q99zPXVqCPN5RaZawvJWZ,Beautiful Monster,60,Libra Scale,21E3waRsmPlU7jZsS13rcj,Ne-Yo,"['dance pop', 'pop', 'r&b', 'urban contemporary']",77,0.708,0.771,5,-6.99,0,0.131,0.209,5.32E-06,0.277,0.494,128.013,251573,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,2a3U3GTCvrcma7wetBtOpi,The Flood,59,Progress,1XgFuvRd7r5g0h844A5ZUQ,Take That,"['boy band', 'europop', 'talent show']",61,0.514,0.83,11,-6.077,0,0.044,0.0378,1.43E-06,0.122,0.138,100.631,289360,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,6rjnRocdCULjLF61x2NR5e,Don't Stop Believin' (Glee Cast Version) - Cover of Journey,58,"Glee: The Music, Volume 1",0SCbttzoZTnLFebDYmAWCm,Glee Cast,"['glee club', 'post-teen pop']",67,0.473,0.604,7,-4.034,1,0.0337,0.0376,0,0.103,0.271,123.848,232000,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,0xHQuV3c496RjG7ocxBINZ,Bromance - Avicii's Radio Edit,57,Bromance (Remixes),7iLc4hrjOjQPfg1E3cCHg1,Tim Berg,"['edm', 'pop dance', 'progressive electro house']",50,0.681,0.804,1,-8.901,0,0.041,0.199,0.899,0.149,0.0377,126.016,218616,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,14OF4JQOIm4hb0GfG5nfyF,Starry Eyed,56,Bright Lights (Lights Re-pack / Bonus Version),0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,"['indietronica', 'metropopolis', 'pop', 'uk pop']",78,0.504,0.814,5,-5.346,0,0.0389,0.135,1.42E-05,0.324,0.596,149.967,176613,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,4kPf4MbDp81GfVHLISdByL,All Time Low,56,The Wanted,2NhdGz9EDv2FeUw6udu2g1,The Wanted,"['boy band', 'dance pop', 'pop', 'post-teen pop']",63,0.69,0.617,8,-5.022,0,0.052,0.35,0,0.0789,0.787,134.023,205200,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,0QVAlchLCx15ZLSoR9Wg1B,Higher,55,Headlines,15qI5w4XJFLRMwOp2VrlD5,The Saturdays,"['dance pop', 'girl group', 'post-teen pop', 'talent show']",48,0.639,0.862,10,-3.292,1,0.0341,0.049,6.81E-06,0.264,0.596,117.011,207613,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,75FT1IPlCYCs5DAYbR9mjE,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",54,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",74,0.544,0.781,10,-3.616,1,0.189,0.014,0,0.161,0.277,150.1,232507,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,1HfxPaJggVwFsvOtHbVzMz,Live Like We're Dying,53,Kris Allen,2zwHaEmXxX6DTv4i8ajNCM,Kris Allen,"['acoustic pop', 'idol', 'neo mellow', 'viral pop']",40,0.589,0.893,0,-2.948,1,0.0397,0.0273,0,0.343,0.94,92.011,212507,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,4pFvEWbjBpPUdYRQly0THs,Today Was A Fairytale,53,Today Was A Fairytale,06HL4z0CvFAxyc27GXpf02,Taylor Swift,['pop'],100,0.491,0.703,7,-4.5,1,0.0319,0.0307,5.72E-06,0.167,0.344,157.988,242480,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,6FbGlkHKGkYqpSCuBgurn3,Gettin' Over You (feat. Fergie & LMFAO),51,One Love (Deluxe),1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",86,0.615,0.913,10,-5.077,0,0.0816,0.178,0,0.0773,0.45,129.944,188000,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,2tNE4DP5nL85XUJv1glO0a,This Ain't a Love Song,49,Ten Add Ten: The Very Best of Scouting For Girls,2wpJOPmf1TIOzrB9mzHifd,Scouting For Girls,[],53,0.458,0.905,0,-4.157,1,0.0451,0.000431,0,0.378,0.553,176.667,210680,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,5ZFVacinyPxz19eK2vTodL,Miami 2 Ibiza - Swedish House Mafia vs. Tinie Tempah,48,Disc-Overy,1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,"['edm', 'pop dance', 'progressive electro house']",74,0.736,0.929,7,-5.89,0,0.0674,0.00237,1.11E-05,0.402,0.658,125.03,206461,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,5e0dZqrrTaoj6AIL7VjnBM,Written in the Stars (feat. Eric Turner),48,Disc-Overy,0Tob4H0FLtEONHU1MjpUEp,Tinie Tempah,"['dance pop', 'grime', 'pop rap']",64,0.619,0.971,7,-3.045,1,0.13,0.0526,0,0.196,0.295,122.552,207600,5
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,0XvjOhwCnXXFOSlBbV9jPN,Barbra Streisand - Radio Edit,46,Barbra Streisand,0q8J3Yj810t5cpAYEJ7gxt,Duck Sauce,['disco house'],50,0.769,0.922,1,-1.966,1,0.108,0.000939,0.197,0.233,0.506,127.965,196533,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,31zeLcKH2x3UCMHT75Gk5C,Commander,46,Here I Am (Deluxe Version),3AuMNF8rQAKOzjYppFNAoB,Kelly Rowland,"['atl hip hop', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']",66,0.395,0.876,11,-3.859,0,0.138,0.0173,8.46E-06,0.362,0.567,124.638,218107,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,6FSxwdN08PvzimGApFjRnY,When We Collide,44,Letters (Deluxe Edition),3906URNmNa1VCXEeiJ3DSH,Matt Cardle,['talent show'],29,0.443,0.683,2,-5.521,1,0.0343,0.0198,5.26E-06,0.313,0.447,81.986,226000,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,1c8gk2PeTE04A1pIDH9YMk,Rolling in the Deep,82,21,4dpARuHxo51G3z768sgnrY,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",83,0.73,0.769,8,-5.114,1,0.0298,0.138,0,0.0473,0.507,104.948,228093,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,7LcfRTgAVTs5pQGEQgUEzN,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",74,Hands All Over,04gDigrS5kc9YWfZHwBETP,Maroon 5,['pop'],83,0.722,0.758,11,-4.477,0,0.0471,0.0111,0,0.308,0.62,128.047,201160,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,0IkKz2J93C94Ei4BvDop7P,Party Rock Anthem,71,Sorry For Party Rocking,3sgFRtyBnxXD5ESfmbK4dl,LMFAO,"['dance pop', 'pop', 'pop rap']",65,0.75,0.727,5,-4.21,0,0.142,0.0189,0,0.266,0.359,129.993,262173,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,4r6eNCsrZnQWJzzvFh4nlg,Firework,73,Teenage Dream,6jJ0s89eD6GaHleKKya26X,Katy Perry,['pop'],82,0.638,0.832,8,-5.039,1,0.049,0.141,0,0.113,0.648,124.071,227893,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,2tJulUYLDKOg9XrtVkMgcJ,Grenade,80,Doo-Wops & Hooligans,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,"['dance pop', 'pop']",86,0.704,0.558,2,-7.273,0,0.0542,0.148,0,0.107,0.245,110.444,222091,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,0JXXNGljqupsJaZsgSbMZV,Sure Thing,89,All I Want Is You,360IAlyVv4PCEVjgyMZrxK,Miguel,['r&b'],77,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,195373,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,6nek1Nin9q48AVZcWs9e9D,Paradise,86,Mylo Xyloto,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,"['permanent wave', 'pop']",86,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75E-05,0.0833,0.212,139.631,278719,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,85,Torches,7gP3bB2nilZXLfPHJhMdvc,Foster The People,"['indietronica', 'modern alternative rock', 'modern rock', 'rock']",69,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",85,Planet Pit (Deluxe Version),0TnOYISbd1XYRBk9myaseg,Pitbull,"['dance pop', 'miami hip hop', 'pop']",81,0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,252307,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),83,The Papercut Chronicles II,4IJczjB0fJ04gs4uvP0Fli,Gym Class Heroes,"['dance pop', 'pop rap']",67,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,210960,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,0laYHRpNTS6i8FXdupHkJ4,Love You Like A Love Song,83,When The Sun Goes Down,6dJeKm76NjfXBNTpHmOhfO,Selena Gomez & The Scene,['pop'],67,0.858,0.678,1,-3.87,0,0.0469,0.0761,0,0.0741,0.922,117.009,188453,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,73CMRj62VK8nUS4ezD2wvi,Set Fire to the Rain,83,21,4dpARuHxo51G3z768sgnrY,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",83,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68E-06,0.112,0.446,107.993,242974,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,6lanRgr6wXibZr8KgzXxBl,A Thousand Years,83,A Thousand Years,7H55rcKCfwqkyDFH9wpKM6,Christina Perri,['pop'],69,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,285120,3
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,3hlksXnvbKogFdPbpO9vel,Super Bass,82,Pink Friday (Complete Edition),0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,"['hip pop', 'pop', 'queens hip hop', 'rap']",86,0.723,0.86,11,-4.357,1,0.203,0.271,4.56E-06,0.598,0.667,126.979,200013,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,0U10zFw4GlBacOy9VDGfGL,We Found Love,82,Talk That Talk,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",87,0.735,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.985,215227,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,0GO8y8jQk1PkHzS31d699N,Tongue Tied,81,Never Trust a Happy Song,3kVUvbeRdcrqQ3oHk5hPdx,GROUPLOVE,"['indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'pov: indie']",63,0.56,0.936,3,-5.835,1,0.0439,0.00847,0,0.161,0.371,112.96,218013,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,1gv4xPanImH17bKZ9rOveR,Raise Your Glass,81,Raise Your Glass,1KCSPY1glIKqW2TotWuXOR,P!nk,"['dance pop', 'pop']",79,0.7,0.709,7,-5.006,1,0.0838,0.0048,0,0.029,0.624,122.019,202960,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,6LxSe8YmdPxy095Ux6znaQ,Headlines,81,Take Care (Deluxe),3TVXtAsR1Inumwj472S9r4,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",94,0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,235987,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,5yDL13y5giogKs2fSNf7sj,Glad You Came,81,Battleground (Deluxe Edition),2NhdGz9EDv2FeUw6udu2g1,The Wanted,"['boy band', 'dance pop', 'pop', 'post-teen pop']",63,0.722,0.851,7,-3.873,0,0.0639,0.0319,0,0.108,0.452,126.885,197936,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,80,My Beautiful Dark Twisted Fantasy,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,"['chicago rap', 'hip hop', 'rap']",89,0.531,0.803,1,-3.284,1,0.0717,0.0796,1.71E-05,0.176,0.221,142.113,299613,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,3JA9Jsuxr4xgHXEawAdCp4,Just Canâ€™t Get Enough,79,The Beginning,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,"['dance pop', 'pop', 'pop rap']",78,0.659,0.628,0,-8.685,0,0.179,0.186,0,0.105,0.262,94.05,219427,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,03tqyYWC9Um2ZqU0ZN849H,No Hands (feat. Roscoe Dash & Wale),79,Flockaveli,6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,"['atl hip hop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",64,0.76,0.595,1,-6.366,1,0.0391,0.00544,0,0.241,0.361,131.497,263773,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,7ySUcLPVX7KudhnmNcgY2D,S&M,81,Loud (Japan Version),5pKCCKE2ajJHZ9KAiaK11H,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",87,0.769,0.684,1,-5.019,1,0.0411,0.0105,0.000125,0.0887,0.835,127.972,243600,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,3rfhI32Il2hVRKDkuGeeen,Hey Baby (Drop It to the Floor) (feat. T-Pain),79,Planet Pit (Deluxe Version),0TnOYISbd1XYRBk9myaseg,Pitbull,"['dance pop', 'miami hip hop', 'pop']",81,0.595,0.912,10,-3.428,0,0.0884,0.0434,0,0.259,0.762,128.024,234453,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,3TcL0dyCMyr0kyTTc4NLgI,Who Says,78,When The Sun Goes Down,6dJeKm76NjfXBNTpHmOhfO,Selena Gomez & The Scene,['pop'],67,0.682,0.927,4,-2.915,1,0.0479,0.0843,0,0.149,0.744,101.019,195613,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,22PMfvdz35fFKYnJyMn077,Marry You,78,Doo-Wops & Hooligans,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,"['dance pop', 'pop']",86,0.621,0.82,10,-4.865,1,0.0367,0.332,0,0.104,0.452,144.905,230192,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,5A6OHHy73AR5tLxgTc98zz,Black and Yellow,78,Rolling Papers,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",79,0.684,0.834,2,-4.524,0,0.0675,0.0646,0,0.271,0.538,164.02,217667,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,1z6WtY7X4HQJvzxC4UgkSf,Love On Top,78,4,6vWDO969PvNqNYHIOW5v0m,BeyoncÃ©,"['pop', 'r&b']",85,0.652,0.749,0,-5.248,1,0.0886,0.0848,0,0.604,0.651,94.103,267413,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,05ZACkzW8YbRq3eFgIfSNB,Springsteen,77,Chief,2IvkS5MXK0vPGnwyJsrEyV,Eric Church,"['contemporary country', 'country', 'country road']",71,0.692,0.809,2,-5.935,1,0.0255,0.1,9.77E-05,0.185,0.927,104.023,263387,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,2qYsSHsYkihWx043HVJQRV,Dirt Road Anthem,76,My Kinda Party,3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,"['contemporary country', 'country', 'country road', 'modern country rock']",73,0.68,0.741,2,-5.055,1,0.0357,0.347,1.87E-06,0.117,0.635,127.024,229400,4
